Date;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet;Nombre de circulations prévues;Nombre de trains annulés;Commentaire annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ;Retard moyen de tous les trains au départ;Commentaire retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée;Retard moyen de tous les trains à l'arrivée;Commentaire retards à l'arrivée;Nombre trains en retard > 15min;Retard moyen trains en retard > 15 (si liaison concurrencée par vol);Nombre trains en retard > 30min;Nombre trains en retard > 60min;Prct retard pour causes externes;Prct retard pour cause infrastructure;Prct retard pour cause gestion trafic;Prct retard pour cause matériel roulant;Prct retard pour cause gestion en gare et réutilisation de matériel;Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2020-04;National;BREST;PARIS MONTPARNASSE;242;30;14;;8;1.3145833333333332;0.6572916666666666;;1;16.5;7.226041666666668;;1;16.5;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS MONTPARNASSE;LAVAL;73;35;17;;13;6.534615384615384;4.626851851851852;;14;12.908333333333331;10.525925925925923;;3;25.8;1;0;7.142857142857142;92.85714285714286;0.0;0.0;0.0;0.0
2020-04;National;PARIS MONTPARNASSE;LE MANS;54;60;29;;28;8.739880952380952;7.853763440860215;;31;15.000537634408602;15.000537634408602;;13;21.79102564102564;1;0;6.666666666666667;93.33333333333331;0.0;0.0;0.0;0.0
2020-04;National;PARIS MONTPARNASSE;POITIERS;86;47;32;;13;4.791025641025642;4.075555555555556;;9;24.83148148148148;15.104444444444445;;7;28.41904761904762;2;0;11.11111111111111;88.88888888888889;0.0;0.0;0.0;0.0
2020-04;National;POITIERS;PARIS MONTPARNASSE;77;50;25;;19;2.6824561403508764;1.914666666666666;;24;15.720833333333331;15.30466666666667;;7;28.207142857142856;3;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-04;National;QUIMPER;PARIS MONTPARNASSE;233;28;14;;7;9.664285714285716;4.832142857142857;;3;47.46111111111111;16.24285714285714;;3;47.46111111111111;2;1;33.33333333333333;33.33333333333333;0.0;0.0;0.0;33.33333333333333
2020-04;National;ST MALO;PARIS MONTPARNASSE;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;METZ;PARIS EST;88;44;20;;19;0.4728070175438598;0.3465277777777779;;2;19.058333333333334;3.3673611111111104;;2;19.058333333333334;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-04;National;LILLE;LYON PART DIEU;176;42;19;;16;0.9354166666666668;0.6050724637681162;;2;15.633333333333333;2.114492753623189;;2;15.633333333333333;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-04;National;LYON PART DIEU;MARNE LA VALLEE;0;0;19;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;AIX EN PROVENCE TGV;0;0;17;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;AVIGNON TGV;160;28;19;;1;19.85;1.7351851851851854;;2;15.825;5.109259259259259;;1;19.166666666666668;0;0;0.0;50.0;0.0;0.0;0.0;50.0
2020-04;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;130;21;12;;2;8.208333333333334;1.242592592592593;;1;10.866666666666667;4.375925925925926;;0;0.0;0;0;0.0;0.0;0.0;0.0;100.0;0.0
2020-04;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;0;0;15;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;0;0;13;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;DIJON VILLE;97;46;26;;6;2.8805555555555564;0.3608333333333335;;3;12.955555555555556;5.088333333333332;;0;0.0;0;0;0.0;0.0;0.0;0.0;33.33333333333333;66.66666666666666
2020-04;National;MACON LOCHE;PARIS LYON;102;41;16;;17;6.390196078431372;4.130000000000001;;5;19.953333333333333;1.8853333333333333;;3;24.55;1;0;20.0;80.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;MARSEILLE ST CHARLES;190;41;23;;4;5.895833333333334;0.8611111111111113;;0;0.0;3.402777777777777;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;MARSEILLE ST CHARLES;PARIS LYON;201;50;22;;21;6.223809523809525;4.580952380952382;;2;23.98333333333333;3.9113095238095226;;2;23.98333333333333;0;0;0.0;50.0;0.0;0.0;0.0;50.0
2020-04;National;PARIS LYON;MONTPELLIER;208;30;11;;4;0.6124999999999999;-0.1789473684210526;;1;31.78333333333333;1.3184210526315792;;1;31.78333333333333;1;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;NIMES;178;30;11;;4;0.6124999999999999;-0.1789473684210526;;2;24.9;4.841228070175439;;1;35.55;1;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;VALENCE ALIXAN TGV;132;34;16;;4;0.6124999999999999;-0.1527777777777778;;0;0.0;2.062962962962964;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;STUTTGART;PARIS EST;106;8;7;;1;4.416666666666667;4.416666666666667;;1;61.81666666666667;61.81666666666667;;1;61.81666666666667;1;1;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;PARIS LYON;ITALIE;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS MONTPARNASSE;ANGOULEME;138;31;16;;13;4.791025641025642;4.075555555555556;;2;26.46666666666667;5.704444444444445;;2;26.46666666666667;0;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-04;National;VANNES;PARIS MONTPARNASSE;166;29;16;;5;16.133333333333333;6.205128205128205;;5;24.880000000000003;12.960256410256408;;2;42.225;1;1;20.0;60.0;0.0;0.0;20.0;0.0
2020-04;National;RENNES;LYON PART DIEU;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;REIMS;PARIS EST;46;24;20;;1;0.45;0.0583333333333333;;0;0.0;0.9083333333333332;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;NANTES;STRASBOURG;0;0;2;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS NORD;ARRAS;56;86;40;;42;1.6686507936507935;1.493840579710145;;9;9.531481481481482;1.7880434782608698;;1;20.03333333333333;0;0;22.222222222222225;66.66666666666667;0.0;11.111111111111112;0.0;0.0
2020-04;National;ARRAS;PARIS NORD;58;82;36;;33;2.88131313131313;2.021376811594202;;13;11.156410256410258;3.5253623188405814;;2;21.616666666666667;0;0;7.6923076923076925;92.3076923076923;0.0;0.0;0.0;0.0
2020-04;National;BORDEAUX ST JEAN;TOURCOING;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;TOURCOING;BORDEAUX ST JEAN;0;0;2;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;135;37;10;;27;13.09567901234568;13.09567901234568;;8;21.73125;7.039506172839505;;6;24.54722222222222;2;0;0.0;37.5;0.0;25.0;12.5;25.0
2020-04;National;DIJON VILLE;PARIS LYON;102;50;22;;26;14.822435897435897;13.711309523809524;;9;20.566666666666663;7.189880952380951;;6;24.547222222222217;2;0;0.0;44.44444444444445;0.0;22.222222222222225;11.111111111111112;22.222222222222225
2020-04;National;GRENOBLE;PARIS LYON;0;0;9;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;88;42;8;;5;3.1766666666666667;-0.082843137254902;;2;7.333333333333333;-1.926960784313726;;0;0.0;0;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-04;National;PARIS LYON;NICE VILLE;0;0;9;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;NICE VILLE;PARIS LYON;0;0;12;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PERPIGNAN;PARIS LYON;0;0;10;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;National;PARIS LYON;TOULON;0;0;13;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;ITALIE;PARIS LYON;0;0;3;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;LAUSANNE;PARIS LYON;0;0;9;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;MADRID;MARSEILLE ST CHARLES;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-04;International;MARSEILLE ST CHARLES;MADRID;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;99;234;29;;157;2.7954352441613586;2.0860162601626016;;34;23.52107843137255;4.688861788617888;;21;30.7047619047619;6;1;9.090909090909092;75.75757575757575;3.0303030303030307;12.121212121212125;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;180;107;14;;70;1.925238095238096;1.320250896057348;;9;35.888888888888886;4.145161290322581;;5;55.2;5;2;0.0;62.5;12.5;25.0;0.0;0.0
2020-05;National;RENNES;PARIS MONTPARNASSE;102;256;49;;121;3.1519283746556463;1.7348631239935588;;12;23.215277777777786;-1.0062801932367154;;6;34.13611111111111;3;0;25.0;33.33333333333333;8.333333333333332;33.33333333333333;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;ST MALO;163;40;8;;23;3.2181159420289847;2.192708333333333;;3;34.75555555555555;2.771354166666668;;2;44.99166666666667;2;0;0.0;0.0;33.33333333333333;66.66666666666666;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;TOURS;77;48;9;;29;1.986781609195402;1.374358974358974;;1;37.35;1.7811965811965815;;1;37.35;1;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;LYON PART DIEU;RENNES;238;25;4;;19;1.978947368421053;1.7880952380952386;;3;29.32777777777777;5.212698412698412;;3;29.32777777777777;1;0;33.333333333333336;0.0;33.333333333333336;33.333333333333336;0.0;0.0
2020-05;National;NANCY;PARIS EST;96;75;22;;47;1.20531914893617;1.05503144654088;;2;46.075;1.1999999999999995;;2;46.075;1;1;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;REIMS;PARIS EST;46;98;22;;44;1.3147727272727272;0.7135964912280702;;11;8.118181818181817;2.020175438596491;;1;15.066666666666666;0;0;22.222222222222225;0.0;33.333333333333336;22.222222222222225;22.222222222222225;0.0
2020-05;National;PARIS LYON;ANNECY;226;31;7;;8;0.4645833333333333;-0.1388888888888888;;0;0.0;3.4166666666666665;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;ANNECY;PARIS LYON;224;17;7;;0;0.0;0.0;;0;0.0;0.1066666666666667;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;136;89;9;;68;4.527941176470589;3.7375;;10;20.765000000000004;3.535833333333334;;6;26.669444444444448;1;0;0.0;30.0;30.0;20.0;10.0;10.0
2020-05;National;DIJON VILLE;PARIS LYON;103;122;22;;86;5.275581395348838;4.485;;11;20.324242424242428;3.2448333333333346;;7;25.133333333333333;1;0;9.090909090909092;27.27272727272728;27.27272727272728;18.181818181818183;9.090909090909092;9.090909090909092
2020-05;National;PARIS LYON;GRENOBLE;182;52;14;;8;6.2875;0.8855263157894735;;2;45.0;2.9078947368421053;;2;45.0;2;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;GRENOBLE;PARIS LYON;183;54;10;;6;1.6527777777777777;0.2253787878787878;;3;83.77777777777777;4.048863636363637;;3;83.77777777777777;2;1;33.33333333333333;33.33333333333333;0.0;33.33333333333333;0.0;0.0
2020-05;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;84;98;12;;68;2.450735294117647;1.8445736434108528;;9;10.251851851851852;-0.345736434108527;;2;19.20833333333333;0;0;33.333333333333336;44.44444444444445;11.111111111111112;0.0;0.0;11.111111111111112
2020-05;National;PARIS LYON;MACON LOCHE;99;81;12;;17;1.373529411764706;-0.047342995169082;;1;19.45;1.316908212560386;;1;19.45;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;MACON LOCHE;PARIS LYON;102;107;16;;71;3.297887323943663;2.4989010989011;;3;18.39444444444444;0.4743589743589742;;3;26.377777777777776;0;0;66.66666666666667;33.333333333333336;0.0;0.0;0.0;0.0
2020-05;National;MARSEILLE ST CHARLES;PARIS LYON;202;222;26;;68;7.403921568627453;2.18809523809524;;11;27.15606060606061;0.7059523809523814;;10;28.42833333333333;5;0;45.45454545454545;18.181818181818183;18.181818181818183;9.090909090909092;9.090909090909092;0.0
2020-05;National;PARIS LYON;NIMES;182;129;13;;20;2.996666666666666;0.0405172413793102;;5;33.39333333333333;2.194540229885058;;3;48.30555555555555;1;1;20.0;80.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;PERPIGNAN;315;36;13;;3;0.5111111111111111;-0.4028985507246378;;2;52.708333333333336;0.885507246376811;;2;52.708333333333336;1;1;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;PERPIGNAN;PARIS LYON;316;32;14;;9;5.066666666666667;2.397222222222223;;1;18.166666666666668;0.8027777777777777;;1;18.166666666666668;0;0;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS EST;STUTTGART;153;6;5;;1;0.1166666666666666;0.1166666666666666;;0;0.0;-1.05;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;GENEVE;183;44;9;;12;1.993055555555556;0.4361904761904762;;2;34.90833333333333;3.9761904761904767;;2;34.90833333333333;2;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;LAUSANNE;174;20;7;;6;3.633333333333334;1.4987179487179487;;3;35.82222222222222;10.180769230769233;;3;35.82222222222222;3;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;International;LAUSANNE;PARIS LYON;193;27;9;;14;12.833333333333332;9.94722222222222;;2;77.71666666666667;6.623148148148147;;2;77.71666666666667;1;1;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;International;MADRID;MARSEILLE ST CHARLES;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;173;106;13;;42;5.338492063492063;2.399462365591398;;6;28.13055555555556;-1.4155913978494614;;5;30.940000000000005;1;1;16.666666666666664;16.666666666666664;0.0;66.66666666666666;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;POITIERS;93;201;31;;129;1.6041343669250647;1.0961764705882349;;15;36.82444444444445;3.683627450980395;;7;64.87857142857142;5;3;0.0;66.66666666666666;13.333333333333334;20.0;0.0;0.0
2020-05;National;QUIMPER;PARIS MONTPARNASSE;249;66;16;;40;1.9379166666666667;1.537;;1;20.166666666666668;-0.6853333333333333;;1;20.166666666666668;0;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;ST MALO;PARIS MONTPARNASSE;165;35;4;;28;1.9267857142857143;1.7268817204301077;;1;19.9;-1.1295698924731183;;1;19.9;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;274;75;9;;40;2.733333333333332;1.5368686868686865;;5;20.683333333333334;-0.8540404040404043;;5;20.683333333333334;0;0;20.0;40.0;0.0;40.0;0.0;0.0
2020-05;National;VANNES;PARIS MONTPARNASSE;175;72;17;;36;3.168055555555556;2.067272727272728;;3;15.0;-0.6009090909090908;;1;20.166666666666668;0;0;33.33333333333333;0.0;0.0;66.66666666666666;0.0;0.0
2020-05;National;RENNES;LYON PART DIEU;235;30;4;;17;1.1725490196078432;0.7038461538461538;;2;32.6;3.02948717948718;;2;32.6;2;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;PARIS EST;REIMS;46;87;15;;67;1.4126865671641784;1.3060185185185178;;1;20.65;0.4268518518518518;;1;20.65;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;DOUAI;PARIS NORD;75;33;12;;20;1.2791666666666666;1.2047619047619047;;4;7.016666666666667;1.1119047619047615;;0;0.0;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;LYON PART DIEU;LILLE;193;87;16;;62;4.632526881720432;4.026291079812208;;4;21.48333333333333;3.508450704225351;;5;36.32083333333333;3;0;0.0;50.0;0.0;25.0;25.0;0.0
2020-05;National;MARSEILLE ST CHARLES;TOURCOING;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;AIX EN PROVENCE TGV;185;171;18;;36;3.363888888888888;0.3746187363834422;;3;79.33888888888889;1.8336601307189544;;3;79.33888888888889;2;1;66.66666666666666;0.0;0.0;33.33333333333333;0.0;0.0
2020-05;National;PARIS LYON;BELLEGARDE (AIN);162;46;11;;12;1.993055555555556;0.4361904761904762;;2;32.08333333333333;3.7628571428571433;;2;32.08333333333333;1;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;BELLEGARDE (AIN);PARIS LYON;164;44;10;;21;9.386507936507938;5.711274509803922;;3;56.12777777777777;3.145588235294116;;2;77.71666666666667;1;1;0.0;66.66666666666667;33.333333333333336;0.0;0.0;0.0
2020-05;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;189;36;9;;23;6.613768115942028;5.628395061728394;;1;17.383333333333333;0.6759259259259259;;1;17.383333333333333;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;DIJON VILLE;100;132;25;;36;3.086111111111111;0.6524922118380059;;6;44.44444444444444;3.0945482866043594;;4;60.56666666666667;3;1;20.0;40.0;0.0;40.0;0.0;0.0
2020-05;National;PARIS LYON;LYON PART DIEU;124;247;29;;56;1.963095238095238;-0.2683486238532111;;8;23.81458333333333;0.0006880733944954;;6;28.21388888888889;2;0;14.285714285714285;57.14285714285714;0.0;14.285714285714285;0.0;14.285714285714285
2020-05;National;PARIS LYON;TOULON;242;66;16;;11;3.833333333333334;0.3859999999999997;;3;35.56111111111111;5.174;;3;35.56111111111111;1;0;0.0;33.33333333333333;33.33333333333333;0.0;0.0;33.33333333333333
2020-05;National;VALENCE ALIXAN TGV;PARIS LYON;135;152;22;;99;6.399831649831648;4.785512820512821;;15;36.16555555555556;3.4139743589743574;;12;41.83055555555556;7;4;6.666666666666667;53.333333333333336;0.0;33.33333333333333;6.666666666666667;0.0
2020-05;National;LYON PART DIEU;MONTPELLIER;116;68;14;;36;4.363888888888888;2.816358024691357;;4;14.045833333333333;0.5515432098765428;;2;16.283333333333335;0;0;0.0;0.0;25.0;75.00000000000001;0.0;0.0
2020-05;International;PARIS EST;FRANCFORT;185;27;7;;13;9.86923076923077;6.256666666666666;;5;38.75333333333333;12.545;;5;38.75333333333333;2;1;40.0;0.0;40.0;0.0;20.0;0.0
2020-05;International;PARIS LYON;ZURICH;232;27;7;;6;2.0444444444444447;0.2866666666666669;;0;0.0;3.805;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;BARCELONA;PARIS LYON;320;37;3;;25;5.788;4.127941176470589;;4;27.5375;3.042156862745097;;3;29.075000000000003;2;0;25.0;75.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;97;195;25;;124;3.102150537634408;2.1351960784313726;;27;25.82407407407407;6.958431372549024;;17;34.2313725490196;7;2;11.538461538461537;61.53846153846153;7.692307692307692;15.384615384615383;3.846153846153846;0.0
2020-05;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;145;325;55;;220;2.1312121212121222;1.648703703703705;;36;26.245833333333323;4.363333333333332;;23;43.51014492753622;10;6;12.12121212121212;63.63636363636363;9.090909090909092;12.12121212121212;3.03030303030303;0.0
2020-05;National;PARIS MONTPARNASSE;BREST;234;106;18;;72;1.5775462962962965;0.3289772727272726;;1;54.0;-0.5568181818181818;;1;54.0;1;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;BREST;PARIS MONTPARNASSE;235;107;14;;67;2.182835820895522;1.571863799283154;;3;41.20555555555556;-1.131899641577061;;3;41.20555555555556;2;0;0.0;33.333333333333336;0.0;66.66666666666667;0.0;0.0
2020-05;National;LAVAL;PARIS MONTPARNASSE;90;77;14;;35;2.75904761904762;1.4407407407407415;;4;13.741666666666667;-1.3970899470899472;;2;20.03333333333333;0;0;0.0;50.0;25.0;25.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;LE MANS;60;227;29;;149;1.9450782997762863;1.348905723905724;;14;32.72500000000001;1.4558922558922556;;9;45.80555555555556;5;3;14.285714285714288;42.85714285714286;21.42857142857143;14.285714285714288;7.142857142857144;0.0
2020-05;National;LE MANS;PARIS MONTPARNASSE;61;220;24;;181;7.619705340699817;7.024574829931975;;47;17.876595744680856;3.7602040816326543;;19;31.25438596491228;5;1;11.11111111111111;73.33333333333333;4.444444444444444;11.11111111111111;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;65;175;29;;117;1.4690883190883204;1.0880136986301376;;12;42.54027777777778;2.297260273972602;;7;67.89999999999999;7;3;0.0;54.54545454545454;9.09090909090909;36.36363636363636;0.0;0.0
2020-05;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;64;177;29;;114;3.4628654970760224;2.633445945945944;;23;23.292028985507248;0.8270270270270281;;13;32.21153846153846;4;1;14.285714285714285;52.38095238095237;4.761904761904761;23.809523809523807;0.0;4.761904761904761
2020-05;National;PARIS MONTPARNASSE;VANNES;155;67;21;;40;1.245833333333333;1.0177536231884057;;2;21.0;1.108695652173913;;2;21.0;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS EST;METZ;84;113;23;;85;3.263137254901962;3.070185185185187;;19;29.860526315789468;7.047962962962964;;7;67.06666666666668;5;2;13.333333333333336;20.0;26.66666666666667;26.66666666666667;6.666666666666668;6.666666666666668
2020-05;National;PARIS EST;STRASBOURG;151;155;30;;107;1.9633956386292828;1.6510666666666658;;8;79.21666666666668;3.3444000000000003;;7;88.86428571428573;4;3;37.5;25.0;25.0;12.5;0.0;0.0
2020-05;National;PARIS NORD;ARRAS;50;129;39;;84;0.8170634920634916;0.7514814814814811;;13;9.026923076923076;2.331851851851852;;1;16.3;0;0;0.0;76.92307692307693;7.6923076923076925;0.0;15.384615384615383;0.0
2020-05;National;PARIS NORD;DOUAI;67;35;11;;23;0.9318840579710148;0.890277777777778;;2;27.758333333333333;2.3097222222222213;;1;40.65;1;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS NORD;DUNKERQUE;129;44;12;;29;0.7551724137931033;0.6677083333333332;;3;60.66666666666666;4.84375;;3;60.66666666666666;3;2;66.66666666666667;33.333333333333336;0.0;0.0;0.0;0.0
2020-05;National;DUNKERQUE;PARIS NORD;127;70;15;;0;0.0;0.0;;2;23.066666666666663;1.1824242424242424;;2;23.066666666666663;0;0;0.0;50.0;50.0;0.0;0.0;0.0
2020-05;National;LILLE;PARIS NORD;69;327;41;;162;2.514094650205761;1.2629370629370624;;77;10.13160173160173;3.674766899766899;;10;20.87666666666667;2;0;4.054054054054054;74.32432432432434;4.054054054054054;4.054054054054054;12.162162162162163;1.351351351351351
2020-05;National;MARSEILLE ST CHARLES;LILLE;278;75;11;;25;2.839999999999999;0.7492187499999992;;4;31.391666666666666;2.850781250000001;;4;31.391666666666666;2;0;25.0;25.0;0.0;25.0;25.0;0.0
2020-05;National;LILLE;MARSEILLE ST CHARLES;306;75;13;;30;1.653333333333333;0.5739247311827955;;1;77.26666666666667;4.700806451612904;;1;89.66666666666666;3;1;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;LYON PART DIEU;MARNE LA VALLEE;118;83;19;;54;4.921604938271606;4.13046875;;5;22.973333333333336;5.451302083333334;;5;34.08888888888888;3;0;0.0;60.0;0.0;0.0;20.0;20.0
2020-05;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;176;46;9;;14;34.333333333333336;12.71081081081081;;3;37.62777777777778;2.522072072072072;;2;49.74166666666667;1;1;0.0;33.33333333333333;0.0;66.66666666666666;0.0;0.0
2020-05;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;83;133;7;;32;1.11875;-0.7767195767195768;;5;9.856666666666666;-0.9095238095238096;;0;0.0;0;0;20.0;40.0;20.0;0.0;20.0;0.0
2020-05;National;LYON PART DIEU;PARIS LYON;124;246;31;;133;2.3169172932330846;1.3526356589147308;;21;19.5047619047619;1.782558139534884;;12;25.131944444444446;2;0;23.809523809523807;23.809523809523807;9.523809523809526;4.761904761904763;0.0;38.0952380952381
2020-05;National;MULHOUSE VILLE;PARIS LYON;178;94;13;;46;4.47463768115942;2.3442386831275708;;9;20.953703703703702;3.229835390946504;;6;25.444444444444443;1;0;11.11111111111111;33.33333333333333;22.22222222222222;11.11111111111111;11.11111111111111;11.11111111111111
2020-05;National;PARIS LYON;VALENCE ALIXAN TGV;135;120;19;;19;2.897368421052632;0.0646864686468647;;4;34.520833333333336;1.2833333333333343;;1;103.68333333333334;1;1;25.0;25.0;0.0;50.0;0.0;0.0
2020-05;National;LYON PART DIEU;MARSEILLE ST CHARLES;109;110;23;;75;4.535555555555555;3.8756704980842898;;7;38.73095238095237;5.934099616858237;;8;51.21428571428572;4;2;28.571428571428577;28.571428571428577;14.285714285714288;0.0;28.571428571428577;0.0
2020-05;National;MONTPELLIER;LYON PART DIEU;115;63;14;;46;6.258333333333332;5.865986394557822;;6;41.65555555555556;5.908163265306126;;5;47.82000000000001;3;1;0.0;50.0;0.0;0.0;50.0;0.0
2020-05;International;ITALIE;PARIS LYON;381;25;4;;18;2.686111111111112;2.205555555555556;;1;17.383333333333333;0.5253968253968253;;1;17.383333333333333;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;143;301;49;;111;4.492342342342343;1.7634920634920646;;28;33.61666666666667;1.7762566137566165;;22;39.23863636363637;8;3;25.0;53.57142857142857;3.571428571428571;14.285714285714285;0.0;3.571428571428571
